City,Source_File,Line_Number,Matched_Text,Lat,Long
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5376,storage equipment and/or disposal sites of PCB waste with the Ontario Ministry of Environment.  This database contains information on:  1) waste,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5377,quantities; 2) major and minor sites storing liquid or solid waste; and 3) a waste storage inventory.,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5383,"remedial work, (EPA s. 18) - Order for preventative measures, (EPA s. 43) - Order for removal of waste and restoration of site, (EPA s. 44) - Order for",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5384,"conformity with Act for waste disposal sites, (EPA s. 136) - Order for performance of environmental measures.",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5392,Parks Canada Fuel Storage Tanks:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5395,"Canadian Heritage maintains an inventory of known fuel storage tanks operated by Parks Canada, in both National Parks and at National Historic Sites.",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5421,Private and Retail Fuel Storage Tanks:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5425,"tanks and licensed retail fuel outlets. This database includes an inventory of locations that have gasoline, oil, waste oil, natural gas and/or propane",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5426,storage tanks on their property. The MCCR no longer collects this information. This information is now collected by the Technical Standards and Safety,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5435,Ontario Regulation 347 Waste Receivers Summary:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5438,"Part V of the Ontario Environmental Protection Act (""EPA"") regulates the disposal of regulated waste through an operating waste management system",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5439,or a waste disposal site operated or used pursuant to the terms and conditions of a Certificate of Approval or a Provisional Certificate of Approval.,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5440,Regulation 347 of the Ontario EPA defines a waste receiving site as any site or facility to which waste is transferred by a waste carrier.  A receiver of,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5441,"regulated waste is required to register the waste receiving facility.  This database represents registered receivers of regulated wastes, identified by",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5442,"registration number, company name and address, and includes receivers of waste such as: landfills, incinerators, transfer stations, PCB storage sites,",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5448,The Record of Site Condition (RSC) is part of the Ministry of the Environment's Brownfields Environmental Site Registry. Protection from environmental,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5455,Retail Fuel Storage Tanks:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5458,"This database includes an inventory of retail fuel outlet locations (including marinas) that have on their property gasoline, oil, waste oil, natural gas and /",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5459,or propane storage tanks.,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5472,"(approximate), type and quantity of contaminant, date of spill, environmental impact, cause, nature of impact, etc.  Information from 1988-2002 was part",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5474,"Ontario are part of the MOE's Environmental Protection Act, Part X. The Ministry of the Environment, Conservation and Parks cites the coronavirus",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5489,Wastewater Discharger Registration Database:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5497,Anderson's Storage Tanks:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5500,"The information provided in this database was collected by examining various historical documents, which identified the location of former storage tanks,",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5506,Transport Canada Fuel Storage Tanks:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5509,"List of fuel storage tanks currently or previously owned or operated by Transport Canada.  This inventory also includes tanks on The Pickering Lands,",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5514,Variances for Abandonment of Underground Storage Tanks:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5517,Listing of variances granted for storage tank abandonment. This is not a comprehensive or complete inventory of tank abandonment variances in the,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5519,"underground storage tanks must be removed within two years of disuse; if removal of a tank is not feasible, an application may be sought for a variance",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5523,Waste Disposal Sites - MOE CA Inventory:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5526,"The Ontario Ministry of Environment, Waste Management Branch, maintains an inventory of known open (active or inactive) and closed disposal sites in",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5527,"the Province of Ontario. Active sites maintain a Certificate of Approval, are approved to receive and are receiving waste. Inactive sites maintain",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5528,Certificate(s) of Approval but are not receiving waste. Closed sites are not receiving waste. The data contained within this database was compiled from,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5529,the MOE's Certificate of Approval database. Locations of these sites may be cross-referenced to the Anderson database described under ERIS's Private,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5530,"Source Database section, by the CA number. All new Environmental Compliance Approvals handed out after Oct 31, 2011 for Waste Disposal Sites will",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5533,Waste Disposal Sites - MOE 1991 Historical Approval Inventory:,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5536,"In June 1991, the Ontario Ministry of Environment, Waste Management Branch, published the ""June 1991 Waste Disposal Site Inventory"", of all known",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5537,"active and closed waste disposal sites as of October 30st, 1990.  For each ""active"" site as of October 31st 1990, information is provided on site location,",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5538,"site/CA number, waste type, site status and site classification.  For each ""closed"" site as of October 31st 1990, information is provided on site location,",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5620,Records of Site Condition (RSC) records are publicly available on the Brownfields Environmental Site Registry (BSER).,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5653,✔Waste Water - Industrial discharge,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5657,"✔Waste Sites - Disposal, Landfill sites, Transfer stations, Processing sites, Incinerator sites",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5661,"✔Waste Management Systems - haulers: sewage, non-hazardous & hazardous waste, mobile waste processing units,",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5662,"Polychlorinated Biphenyls (PCBs) storage, transfer or destruction, Waste Generator Systems)",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5667,✔Waste Generator Registration - number/class,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5826,private fuel underground/ aboveground storage tanks prior to January of 1990; and,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,5831,"private waste oil tanks in apartments, office buildings, residences etc.; and",,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,6040,contaminants and subsequent impact on soils and groundwater.,,
City of Burlington,Phase-1-Environmental-Site-Assessment-05-24-2022.txt,8381,https://d2khazk8e83rdv.cloudfront.net/moe_mapping/downloads/2Water/Wells_pdfs/280\2809199.pdf,,
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,134,Areas of Potential Environmental Concern (APECs) .................................................................. 12,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,188,properties and to identify actual or potential sources of contamination associated with the subject,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,200,The findings of the Phase One ESA did not identify any actual or potential sources of contamination on,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,282,properties and to identify actual or potential sources of contamination associated with the subject,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,356,A search of available databases to identify actual or potential sources of contamination,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,445,Inventory of Coal Gasification Plant Waste Sites in Ontario,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,447,A review of the Intera Technologies Ltd. Inventory of Coal Gasification Plant Waste Sites in Ontario (April,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,485,The 1998 Ontario Ministry of the Environment Inventory of Polychlorinated Biphenyl (PCB) Storage Sites,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,491,"orders, spills, investigations/prosecutions, Waste Generator Numbers/Classes and Certificates of",43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,499,Waste Disposal Site Inventory – Ontario MECP (1991),43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,501,"The Site is not listed in the MECP’s Waste Disposal Inventory. In addition, there are no active or closed",43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,507,storage tanks (ASTs or USTs) were listed in its database for the Site. A representative of the TSSA,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,512,MECP Brownfields Environmental Site Registry,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,514,A review of the MECP’s online Brownfields Environmental Site Registry database revealed no,43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,562,Fuel Storage Tank (FST),43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,564,Fuel Storage Tank – Historic (FSTH),43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,566,Ontario Regulation 347 Waste Generator Summary (GEN),43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,568,Private and Retail Fuel Storage Tanks (PRT),43.544804,-80.248167
Guelph,105-Elmira-Road-North-Phase-One-ESA-December-2024.txt,570,Retail Fuel Storage Tanks (RST),43.544804,-80.248167
